company_name,title,date,link
AK홀딩스,삼화페인트 주가 화색...기관은 10거래일 왕성한 매수,1일 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=227758
AK홀딩스,제주항공 주가 힘찬 날갯짓...국제유가 급등락 따라 희비,2일 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=227697
AK홀딩스,"항공주 주가 장중 일제히 상승, 수능 끝나고 여행수요 증가 기대감",3일 전,https://www.businesspost.co.kr/BP?command=article_view&num=333414
AK홀딩스,대웅 주가 훨훨...지주사 관련주 매수 유입 주목,2일 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=227647
AK홀딩스,휴맥스홀딩스 주가 방긋...외국인은 10거래일 대량매수 '눈길',5일 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=227235
AK홀딩스,"비츠로테크 주가 기세등등...""충분한 조정 거쳤다""",7일 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=226765
AK홀딩스,CR홀딩스 주가 거침없는 하이킥...무슨 대형 호재 있나?,1주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=226150
AK홀딩스,"제주항공, 높아지는 비용과 운임 하락 우려에 목표주가 하향",2주 전,http://www.g-enews.com/ko-kr/news/article/news_all/2023110207540824540647a96443_1/article.html
AK홀딩스,"애경산업, 3분기 실적 기대치 부합에 목표주가 그대로",1주 전,http://www.g-enews.com/ko-kr/news/article/news_all/2023110707223145260647a96443_1/article.html
AK홀딩스,컴투스홀딩스 주가 폭등랠리...3분기 호실적에 매수 후끈,1주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=225996
AK홀딩스,엘브이엠씨홀딩스 주가 룰루랄라~...전기차 충전소 해외로 확대 실적개선 기대,1주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=226453
AK홀딩스,아시아나항공 주가 들썩...외국인과 기관 폭발적인 매수는 별로,2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224499
AK홀딩스,아시아나항공 주가 날갯짓...오늘 화물사업 분리 매각 여부 결정 '두근두근',3주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224127
AK홀딩스,부방 주가 룰루랄라~...자주사 장점은? 자회사 경영 효율성 향상,1주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=225772
AK홀딩스,하나금융지주 주가 방긋...외국인과 기관 대량매수로 전환,2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=225363
AK홀딩스,이건홀딩스 주가 춤을 춘다...높은 품질 내세워 공격적 시장 확대,2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224795
AK홀딩스,동원산업 주가 기지개...자회사의 장점 들여다 보니,2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224511
AK홀딩스,KCC 주가 함박웃음...건설경기 본격 회복 기대,3주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224180
AK홀딩스,지주사 장점 두고 설왕설래...휴멕스홀딩스 주가 들썩,3주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=223330
AK홀딩스,제일파마홀딩스 주가 들썩...지주사 장점 부각에 투심 자극,3주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=223598
AK홀딩스,디와이씨 주가 들썩...지주회사 장점은? 자회사 경영 통합 효율성 향상,2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224298
AK홀딩스,비츠로테크 주가 왜 흔들리나...외국인 대량매수는 희망적,3주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=223066
AK홀딩스,'8020원→2만6900원→1만1720원'…널뛰는 애경케미칼 [윤현주의 主食이 주식],2일 전,https://www.hankyung.com/article/202311132216i
AK홀딩스,[Who Is ?] 홍정인 콘텐트리중앙 대표이사 사장,2주 전,https://www.businesspost.co.kr/BP?command=article_view&num=331490
AK홀딩스,"[증권소식] 국민연금 올해 8월까지 누적 수익률 10.27%/하나운용, 하나증권 완전 자회사로 편입 등",2주 전,https://www.asiatime.co.kr/article/20231030500391
