company_name,title,date,link
BYC,"화승엔터프라이즈 주가 벌떡...""내년 실적 회복 가능성""",1일 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=227817
BYC,[Who Is ?] 이성원 신영와코루 대표이사 사장,1주 전,https://www.businesspost.co.kr/BP?command=article_view&num=332676
BYC,행동주의 펀드 믿고 샀는데…낭패본 개미들 ‘울상’[주주 행동주의 펀드]③,2주 전,https://www.etoday.co.kr/news/view/2299184
BYC,한세실업 주가 '덩실덩실'...영업이익 매출액 등 실적개선 기대,2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224501
BYC,제이에스코퍼레이션 주가에 탑승기회?...경기회복시 수익성 개선 '모락모락',2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224509
BYC,"[더벨]기약없는 부진 '코스텍시스', 주식 병합도 효과없네",2주 전,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202310311139374360106076
BYC,효성티앤씨 주가 흠뻑...영업이익 매출액 수익성 개선 조짐,2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224267
BYC,코데즈컴바인 주가 휘파람...외국인 실적개선 기대에 8만주 이상 담았다,3주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224059
BYC,[가상화폐 주간 동향] '디파이' 가상화폐 상승장 견인,3주 전,https://www.khgames.co.kr/news/articleView.html?idxno=220504
BYC,한섬 주가 바닥권 탈출 '안간힘'...실적개선 기대해도 좋을까,3주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=223375
BYC,TBH글로벌 주가 벌떡...외국인과 기관 폭발적인 매수는 별로,2023.10.21.,https://www.pinpointnews.co.kr/news/articleView.html?idxno=222590
