company_name,title,date,link
CJ씨푸드,우양 주가 기지개...매출액 등 실적호전 지속 '모락모락',2일 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=227755
CJ씨푸드,사조대림 주가 초강세 ...구제역 광우병 수혜,1주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=226271
CJ씨푸드,[더벨][CFO 자사주 분석]자사주 취득에 관심없는 CJ그룹 CFO,1주 전,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202311021412183240105424
CJ씨푸드,럼피스킨병의 추가 확산 막아라...동원수산 수산 관련주에 매수 溫氣,1주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=225608
CJ씨푸드,"실적 부진 CJ그룹 연말 임원인사 준비, 이재현 경영진 대규모 물갈이 가능성",2주 전,https://www.businesspost.co.kr/BP?command=article_view&num=332187
CJ씨푸드,한성기업 주가 들썩이네...소 럼피스킨병 전국 곳곳서 확진,2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224541
CJ씨푸드,동우팜테이블 주가 호호호...럼피스킨병 발생 확산일로 촉각,3주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=223501
CJ씨푸드,럼피스킨병 전파는 흡혈곤충? 폐사율은 ...한일사료 주가는 훨훨,3주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=223343
CJ씨푸드,"국내 첫 발병, 럼피스킨 비상…상한가 친 '이 종목'",27면 1단,http://news.mt.co.kr/mtview.php?no=2023102315340089786
CJ씨푸드,"""순식간에 상한가""…소 럼피스킨병 첫 발병, '이 종목'에 우르르",4주 전,http://news.mt.co.kr/mtview.php?no=2023102310090691932
CJ씨푸드,우진비앤지 주가 어깨춤 절로 ...럼프스킨병 폐사율은 얼마?,4주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=222790
CJ씨푸드,태경비케이 주가 휘파람...럼피스킨병 폐사율 전파력은?,2023.10.21.,https://www.pinpointnews.co.kr/news/articleView.html?idxno=222629
