company_name,title,date,link
CJ,"SK證 “CJ, 올리브영 과징금 리스크 여전해… 투자의견 ‘중립’”",5일 전,https://biz.chosun.com/stock/stock_general/2023/11/15/ESS32OZO5JHK7MLLLZLBZ5ZDKY/?utm_source=naver&utm_medium=original&utm_campaign=biz
CJ,"CJ제일제당, 주가 이미 최악 반영…3Q 기점으로 반등-신한",6일 전,http://www.edaily.co.kr/news/newspath.asp?newsid=01505526635805720
CJ,"""CJ프레시웨이, 외식 경기 우려로 목표주가↓… 장기적 관점에서 매수""",5시간 전,http://news.mt.co.kr/mtview.php?no=2023112008260818446
CJ,CJ대한통운 주가 폭등랠리...기관 10만주 이상 '꿀꺽',2일 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=227754
CJ,"""지옥에서 탈출했다""...CJ ENM, 깜짝 실적에 주가 방긋",1주 전,http://www.fnnews.com/news/202311101300576059
CJ,CJ ENM 3분기 깜짝 실적에 증권가 목표주가 줄상향,1주 전,https://www.sedaily.com/NewsView/29X62A4BBL
CJ,"[동영상] CJ대한통운, 알라바바·유가하락 호재에 주가 10%대 급등",2일 전,http://www.g-enews.com/ko-kr/news/article/news_all/2023111717331515580647a96443_1/article.html
CJ,"신한투자 “CJ제일제당 실적 부진 주가에 이미 반영, 영업 환경 바닥 지나”",3일 전,https://www.businesspost.co.kr/BP?command=article_view&num=333376
CJ,"CJ프레시웨이, 시총 상각전영업익 2배 미만…주가 하락 과도-IBK",2주 전,http://www.edaily.co.kr/news/newspath.asp?newsid=01423526635801784
CJ,"CJ ENM, 티빙 구독료 인상..목표주가 7.6만→9만-하나",1주 전,http://www.fnnews.com/news/202311090721544786
CJ,"[동영상] CJ ENM, 3분기 영업이익 흑자 전환에 주가 급등",1주 전,http://www.g-enews.com/ko-kr/news/article/news_all/2023110817171429950647a96443_1/article.html
CJ,"CJ ENM, 경쟁만 심화된 '사업다각화’",6일 전,http://www.g-enews.com/ko-kr/news/article/news_all/20231113161246543868af56dd7_1/article.html
CJ,"미래에셋 “CJ대한통운 주가 저평가 상태, 4분기부터 택배 물동량 성장""",1주 전,https://www.businesspost.co.kr/BP?command=article_view&num=332256
CJ,"대신증권 “CJCGV 목표주가 하향, 극장 관객수 회복 느려”",3주 전,https://www.businesspost.co.kr/BP?command=article_view&num=330879
CJ,"대신증권 “CJCGV 3분기 영업이익 코로나 이전 근접, 중국 실적 긍정적”",2주 전,https://www.businesspost.co.kr/BP?command=article_view&num=331514
