company_name,title,date,link
BNK금융지주,"""주가 상승 믿어달라""...주주환원 열 올리는 상장사들",1주 전,http://www.fnnews.com/news/202311120911002892
BNK금융지주,"[주가동향] 지방금융지주 3사 주가 오름세...SK證 ""높은 주주환원 기대""",1주 전,http://www.joseilbo.com/news/news_read.php?uid=502314&class=53&grp=
BNK금융지주,대웅 주가 훨훨...지주사 관련주 매수 유입 주목,2일 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=227647
BNK금융지주,"말 많은 카카오·BNK금융·키움증권, 국민연금 칼 빼드나",8면 1단,https://www.dt.co.kr/contents.html?article_no=2023110202109963077002&ref=naver
BNK금융지주,"""BNK금융지주, 기다려야 할 때... 실적 회복·이익 안정성 제고 집중""",2주 전,http://news.mt.co.kr/mtview.php?no=2023110108280536118
BNK금융지주,"BNK금융 ""15년간 성장주에 밀렸지만 주가 재평가 확신""",2주 전,https://www.bloter.net/news/articleView.html?idxno=607900
BNK금융지주,휴맥스홀딩스 주가 방긋...외국인은 10거래일 대량매수 '눈길',2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=227235
BNK금융지주,"[주가동향] ""BNK금융, 지방금융지주 중 가장 양호한 건전성 유지""...목표가 '유지'",5일 전,http://www.joseilbo.com/news/news_read.php?uid=501569&class=18&grp=
BNK금융지주,"BNK투자 ""BNK금융 올해 배당수익률 9.3%, 불확실한 시장에서 투자 대안""",2주 전,https://www.businesspost.co.kr/BP?command=article_view&num=331668
BNK금융지주,"비츠로테크 주가 기세등등...""충분한 조정 거쳤다""",2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=226765
BNK금융지주,"급락·급등 어질어질, 크게 출렁이는 증시…""대형주·배당주가 멀미 덜해""",B1면 1단,https://www.hankyung.com/article/2023110778561
BNK금융지주,"BNK금융지주, ABL생명 인수 포기한 까닭은 [넘버스]",1주 전,https://www.bloter.net/news/articleView.html?idxno=607611
BNK금융지주,"""한솔홀딩스, 투자 모멘텀 부족""",3주 전,https://www.hankyung.com/article/202311030425i
BNK금융지주,은행 ETF서도 버림받은 '카뱅'…주가는 어느새 지하실,2주 전,https://www.hankyung.com/article/2023110267456
BNK금융지주,CR홀딩스 주가 거침없는 하이킥...무슨 대형 호재 있나?,2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=226150
BNK금융지주,컴투스홀딩스 주가 폭등랠리...3분기 호실적에 매수 후끈,1주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=225996
BNK금융지주,"국민연금, 잇단 잡음 금융사 잇단 손절",1주 전,http://www.newstomato.com/ReadNews.aspx?no=1206871&inflow=N
BNK금융지주,엘브이엠씨홀딩스 주가 룰루랄라~...전기차 충전소 해외로 확대 실적개선 기대,2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=226453
BNK금융지주,금융권 '상생금융 2탄' 분주…관치에 뿔난 주주들,1주 전,https://www.asiatime.co.kr/article/20231106500296
BNK금융지주,하나금융지주 주가 방긋...외국인과 기관 대량매수로 전환,1주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=225363
BNK금융지주,카카오뱅크 주가 날라갈까... 외국인과 기관도 집중매수,1주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=225627
BNK금융지주,부방 주가 룰루랄라~...자주사 장점은? 자회사 경영 효율성 향상,1주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=225772
BNK금융지주,동원산업 주가 기지개...자회사의 장점 들여다 보니,2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224511
BNK금융지주,이건홀딩스 주가 춤을 춘다...높은 품질 내세워 공격적 시장 확대,2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224795
BNK금융지주,디와이씨 주가 들썩...지주회사 장점은? 자회사 경영 통합 효율성 향상,2주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=224298
BNK금융지주,지주사 장점 두고 설왕설래...휴멕스홀딩스 주가 들썩,3주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=223330
BNK금융지주,제일파마홀딩스 주가 들썩...지주사 장점 부각에 투심 자극,3주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=223598
BNK금융지주,비츠로테크 주가 왜 흔들리나...외국인 대량매수는 희망적,3주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=223066
BNK금융지주,"[공매도 TOP 10 종목] 코스피, 팬오션 공매도 1위…한화솔루션-현대건설-BNK금융지주 등 순위 올라",3주 전,http://www.econonews.co.kr/news/articleView.html?idxno=309069
BNK금융지주,키움증권 겨냥한 국민연금 목표는 황현순 사장 교체?,2주 전,http://www.smedaily.co.kr/news/articleView.html?idxno=273136
