company_name,title,date,link
CJ제일제당 우,"코스피, 기관 대량 매수에 1.2% 반등…외국인 삼성전자우·포스코DX·하이트진로 등 순매수",6일 전,http://www.topstarnews.net/news/articleView.html?idxno=15422846
CJ제일제당 우,씨알푸드 주가 기지개...'유기농 쌀 시리얼' 인기몰이 화제,1주 전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=226577
