company_name,title,date,link
CJ CGV,"CJ 눈높이 상향하는 증권가…""불확실성은 여전""",4일 전,https://www.hankyung.com/article/202311158826i
CJ CGV,"올리브영 과징금, 예상보다 적을지도…CJ 목표가 '12만원'-하나",4일 전,http://news.mt.co.kr/mtview.php?no=2023111608383422189
CJ CGV,"CJ CGV, 더 가까워진 실적 정상화...목표가 1만1000원 -메리츠",2주 전,http://www.fnnews.com/news/202311010901426261
CJ CGV,"대신증권 “CJCGV 3분기 영업이익 코로나 이전 근접, 중국 실적 긍정적”",2주 전,https://www.businesspost.co.kr/BP?command=article_view&num=331514
CJ CGV,"CGV 주가, 다시 영화표보다 비싸지나",3주 전,https://www.mk.co.kr/article/10858134
CJ CGV,"현물출자 제동 걸린 CJ CGV, '튀르키예 마르스' 영구채 차환 성사",6면 1단,https://view.asiae.co.kr/article/2023103007285820551
CJ CGV,"[오늘의 증시 리포트] CJ CGV, 사실상 역대 최고 실적 달성",3주 전,https://www.etoday.co.kr/news/view/2297549
CJ CGV,[더벨][CFO 자사주 분석]자사주 취득에 관심없는 CJ그룹 CFO,2주 전,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202311021412183240105424
CJ CGV,"올해 주가 반토막 난 CGV, 실적 타고 반등 기지개",1주 전,http://www.fnnews.com/news/202310251813049227
CJ CGV,"""미래에셋증권, 해외 부동산 익스포져 2.2조원... 주가 상승여력 없다""",11면 1단,http://news.mt.co.kr/mtview.php?no=2023111008445130780
CJ CGV,"메리츠증권 “CJCGV 목표주가 하향, 유상증자 후 유통 주식 수 증가”",2주 전,https://www.businesspost.co.kr/BP?command=article_view&num=331660
CJ CGV,"현물출자 제동 걸린 CJ CGV, '튀르키예 마르스' 영구채 차환 성사",6면 1단,https://view.asiae.co.kr/article/2023103007285820551
CJ CGV,"[오늘의 증시 리포트] CJ CGV, 사실상 역대 최고 실적 달성",3주 전,https://www.etoday.co.kr/news/view/2297549
CJ CGV,[더벨][CFO 자사주 분석]자사주 취득에 관심없는 CJ그룹 CFO,2주 전,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202311021412183240105424
CJ CGV,"[특징주] CJ CGV, '테일러 스위프트' 단독 개봉 기대 5000원 회복",1주 전,https://www.asiatime.co.kr/article/20231025500141
CJ CGV,미래에셋 최고경영진 '세대교체'…50대 전진배치,3주 전,https://view.asiae.co.kr/article/2023102409072727223
CJ CGV,"""이번엔 부실 털고 가자"" 증권사 줄줄이 실적 내리막",3주 전,https://www.mk.co.kr/article/10878531
CJ CGV,[Who Is ?] 조주완 LG전자 대표이사 사장,A19면 TOP,https://www.businesspost.co.kr/BP?command=article_view&num=333111
CJ CGV,美 고금리 지속에…기업들 유상증자에 전환사채까지 발행,21시간 전,https://www.etoday.co.kr/news/view/2295813
CJ CGV,"미래에셋증권, 해외투자자산 손상차손 인식 본격화에 투자의견 HOLD 유지",5일 전,http://www.g-enews.com/ko-kr/news/article/news_all/2023111008261765090647a96443_1/article.html
CJ CGV,[더벨][CFO 자사주 분석]자사주 취득에 관심없는 CJ그룹 CFO,1주 전,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202311021412183240105424
CJ CGV,"[특징주] CJ CGV, '테일러 스위프트' 단독 개봉 기대 5000원 회복",3주 전,https://www.asiatime.co.kr/article/20231025500141
CJ CGV,"대신證 ""CJ CGV, 재무구조 개선 진행 중…목표가 ↓""",3주 전,https://www.ajunews.com/view/20231025081315290
CJ CGV,미래에셋 최고경영진 '세대교체'…50대 전진배치,3주 전,https://view.asiae.co.kr/article/2023102409072727223
CJ CGV,"""이번엔 부실 털고 가자"" 증권사 줄줄이 실적 내리막",A19면 TOP,https://www.mk.co.kr/article/10878531
CJ CGV,[Who Is ?] 조주완 LG전자 대표이사 사장,21시간 전,https://www.businesspost.co.kr/BP?command=article_view&num=333111
CJ CGV,부실 털기 바쁜 증권사···줄줄이 실적부진,5일 전,https://www.mk.co.kr/article/10878556
CJ CGV,美 고금리 지속에…기업들 유상증자에 전환사채까지 발행,21시간 전,https://www.etoday.co.kr/news/view/2295813
CJ CGV,"현대차증권 ""미래에셋증권 3분기 실적 어닝쇼크, 주식 중립의견으로 하향""",3주 전,https://www.businesspost.co.kr/BP?command=article_view&num=332695
CJ CGV,"미래에셋증권, 해외투자자산 손상차손 인식 본격화에 투자의견 HOLD 유지",1주 전,http://www.g-enews.com/ko-kr/news/article/news_all/2023111008261765090647a96443_1/article.html
CJ CGV,[Who Is ?] 조주완 LG전자 대표이사 사장,5일 전,https://www.businesspost.co.kr/BP?command=article_view&num=333111
CJ CGV,부실 털기 바쁜 증권사···줄줄이 실적부진,21시간 전,https://www.mk.co.kr/article/10878556
CJ CGV,美 고금리 지속에…기업들 유상증자에 전환사채까지 발행,3주 전,https://www.etoday.co.kr/news/view/2295813
CJ CGV,"현대차증권 ""미래에셋증권 3분기 실적 어닝쇼크, 주식 중립의견으로 하향""",1주 전,https://www.businesspost.co.kr/BP?command=article_view&num=332695
CJ CGV,"미래에셋증권, 해외투자자산 손상차손 인식 본격화에 투자의견 HOLD 유지",1주 전,http://www.g-enews.com/ko-kr/news/article/news_all/2023111008261765090647a96443_1/article.html
