Date,Open,High,Low,Close,Adj Close,Volume
2018-01-26,2893.5,2893.5,2893.5,2893.5,2893.5,0
2018-01-29,2893.5,2893.5,2893.5,2893.5,2893.5,0
2018-01-30,2893.5,2893.5,2893.5,2893.5,2893.5,0
2018-01-31,2893.5,2893.5,2893.5,2893.5,2893.5,0
2018-02-01,2785.5,2785.5,2785.5,2785.5,2785.5,0
2018-02-02,2785.5,2785.5,2785.5,2785.5,2785.5,0
2018-02-05,2785.5,2785.5,2785.5,2785.5,2785.5,0
2018-02-06,2785.5,2785.5,2785.5,2785.5,2785.5,0
2018-02-07,2448.0,2448.0,2448.0,2448.0,2448.0,0
2018-02-08,2448.0,2448.0,2448.0,2448.0,2448.0,0
2018-02-09,2448.0,2448.0,2448.0,2448.0,2448.0,0
2018-02-12,2448.0,2448.0,2448.0,2448.0,2448.0,0
2018-02-13,2448.0,2448.0,2448.0,2448.0,2448.0,0
2018-02-14,2448.0,2448.0,2448.0,2448.0,2448.0,0
2018-02-15,2448.0,2448.0,2448.0,2448.0,2448.0,0
2018-02-16,2448.0,2448.0,2448.0,2448.0,2448.0,0
2018-02-20,2448.0,2448.0,2448.0,2448.0,2448.0,0
2018-02-21,2448.0,2448.0,2448.0,2448.0,2448.0,0
2018-02-22,2448.0,2448.0,2448.0,2448.0,2448.0,0
2018-02-23,2448.0,2448.0,2448.0,2448.0,2448.0,0
2018-02-26,2385.0,2385.0,2385.0,2385.0,2385.0,0
2018-02-27,2385.0,2385.0,2385.0,2385.0,2385.0,0
2018-02-28,2385.0,2385.0,2385.0,2385.0,2385.0,0
2018-03-01,2385.0,2385.0,2385.0,2385.0,2385.0,0
2018-03-02,2385.0,2385.0,2385.0,2385.0,2385.0,0
2018-03-05,2020.5,2020.5,2020.5,2020.5,2020.5,0
2018-03-06,1863.0,1863.0,1863.0,1863.0,1863.0,0
2018-03-07,1750.5,1750.5,1624.5,1624.5,1624.5,0
2018-03-08,1624.5,1624.5,1624.5,1624.5,1624.5,0
2018-03-09,1624.5,1624.5,1624.5,1624.5,1624.5,0
2018-03-12,1624.5,1624.5,1624.5,1624.5,1624.5,0
2018-03-13,1624.5,1624.5,1624.5,1624.5,1624.5,0
2018-03-14,2097.0,2236.5,2097.0,2236.5,2236.5,0
2018-03-15,2236.5,2236.5,2236.5,2236.5,2236.5,0
2018-03-16,2236.5,2236.5,2236.5,2236.5,2236.5,0
2018-03-19,2385.0,2385.0,2385.0,2385.0,2385.0,0
2018-03-20,2376.0,2376.0,2349.0,2349.0,2349.0,1
2018-03-21,2349.0,2349.0,2349.0,2349.0,2349.0,0
2018-03-22,2349.0,2349.0,2349.0,2349.0,2349.0,0
2018-03-23,2349.0,2349.0,2349.0,2349.0,2349.0,0
2018-03-26,2479.5,2479.5,1921.5,1921.5,1921.5,1
2018-03-27,1921.5,1921.5,1921.5,1921.5,1921.5,0
