Date,Open,High,Low,Close,Adj Close,Volume
2015-03-26,20.049999,21.889999,19.49,20.700001,20.700001,6565700
2015-03-27,20.799999,21.59,20.290001,21.07,21.07,935000
2015-03-30,20.799999,22.49,20.799999,22.07,22.07,443300
2015-03-31,22.110001,22.5,21.610001,21.93,21.93,274200
2015-04-01,21.93,22.389999,21.709999,22.24,22.24,207200
2015-04-02,22.25,23.43,22.077999,23.07,23.07,248800
2015-04-06,23.639999,23.85,22.24,22.48,22.48,161800
2015-04-07,22.379999,23.66,22.209999,23.209999,23.209999,144800
2015-04-08,23.5,24.1,23.106001,23.719999,23.719999,176300
2015-04-09,24.25,24.74,24.003,24.280001,24.280001,322700
2015-04-10,24.459999,24.700001,23.889999,24.129999,24.129999,169100
2015-04-13,24.25,24.48,23.93,24.33,24.33,246300
2015-04-14,24.48,24.67,24.290001,24.51,24.51,169300
2015-04-15,24.26,24.700001,24.0,24.23,24.23,168000
2015-04-16,24.25,25.67,24.02,25.450001,25.450001,494800
2015-04-17,25.34,25.57,24.065001,24.75,24.75,252700
2015-04-20,25.530001,25.780001,24.33,24.615,24.615,313000
2015-04-21,24.969999,24.98,23.549999,23.68,23.68,255500
2015-04-22,23.92,24.24,23.610001,23.809999,23.809999,270800
2015-04-23,23.98,24.809999,23.98,24.790001,24.790001,237800
2015-04-24,24.940001,25.24,24.799999,24.889999,24.889999,266400
2015-04-27,25.139999,25.73,25.139999,25.440001,25.440001,388000
2015-04-28,25.6,27.309999,25.290001,26.6,26.6,395300
2015-04-29,26.75,26.947001,25.51,25.74,25.74,239500
2015-04-30,26.23,26.23,24.93,25.0,25.0,173200
2015-05-01,27.0,27.67,26.18,26.77,26.77,382800
2015-05-04,27.5,30.0,27.16,28.610001,28.610001,649000
2015-05-05,28.610001,29.0,26.65,27.530001,27.530001,295200
2015-05-06,27.530001,27.799999,25.84,26.08,26.08,303800
2015-05-07,26.09,26.719999,25.219999,26.389999,26.389999,636700
2015-05-08,31.870001,32.0,29.219999,31.1,31.1,1610500
2015-05-11,31.65,35.880001,31.111,33.959999,33.959999,1226500
2015-05-12,34.290001,35.639999,33.259998,34.139999,34.139999,749000
