Date,Open,High,Low,Close,Volume,Change
1999-12-07,46192,46192,46192,46168,3,
1999-12-08,51647,51647,51647,51654,63,0.11882689308612027
1999-12-09,57842,57842,57842,57846,12,0.1198745498896503
1999-12-10,64808,64808,64808,64791,24,0.12006015973446749
1999-12-13,72557,72557,72557,72560,60,0.11990862928493162
1999-12-14,81170,81170,81170,81200,198,0.11907386990077184
1999-12-15,90826,90826,90826,90830,180,0.1185960591133004
1999-12-16,101680,101680,101680,101683,474,0.11948695364967521
1999-12-17,113757,113757,89571,113761,119484,0.11878091716412764
1999-12-20,116784,127365,110058,127369,92863,0.11961920165961981
1999-12-21,142242,142242,137004,142224,18257,0.11662963515455105
1999-12-22,158725,158725,158725,158705,9238,0.11588058274271562
1999-12-23,177277,177277,177277,177257,18713,0.11689612803629368
1999-12-24,197830,197830,197830,197857,9583,0.11621543860045014
1999-12-27,221208,221208,221208,221212,3662,0.1180397964186255
1999-12-28,247294,247294,234256,247321,48798,0.11802705097372646
2000-01-04,276841,276841,247290,276868,51391,0.11946822146117797
2000-01-05,276852,309828,243876,281671,240699,0.017347616914919817
2000-01-06,262428,308442,247998,248004,51436,-0.11952597178978308
2000-01-07,218501,218501,218501,218481,3094,-0.11904243479943877
2000-01-10,192368,225344,192368,192371,50575,-0.11950695941523515
2000-01-11,195074,208832,186854,193737,73360,0.007100862396099306
2000-01-12,171034,171034,171034,171065,4172,-0.11702462616846554
2000-01-13,151144,151144,151144,151147,8061,-0.11643527314178825
2000-01-14,133401,156621,133278,133278,42963,-0.1182226574129821
2000-01-17,144247,144247,123663,137398,24920,0.030912828823961958
2000-01-18,140140,153898,138082,153902,34479,0.1201181967714231
2000-01-19,171093,171093,136053,136033,56226,-0.11610635339371811
2000-01-20,127794,130524,119796,122283,28032,-0.10107841479640967
2000-01-21,122308,134401,122308,122707,75038,0.003467366682204487
2000-01-24,122301,137424,122301,123672,115843,0.007864262022541535
2000-01-25,116771,138050,108800,138081,78853,0.11650980011643708
2000-01-26,154605,154605,151155,154585,16969,0.11952404747937795
2000-01-27,173157,173157,166281,173137,84606,0.12001164407930909
2000-01-28,164875,173140,152505,162142,61406,-0.06350462350624075
2000-01-31,151151,167639,147029,162825,46277,0.004212357069729
2000-02-01,166239,177238,157995,160753,71779,-0.012725318593582058
2000-02-02,162128,179984,160739,179988,95771,0.1196556207349162
2000-02-03,190962,201294,185496,201294,92652,0.11837455830388688
2000-02-07,219841,225328,215023,225332,32777,0.11941736961856786
2000-02-08,243909,252174,215745,219846,108217,-0.0243462979070882
2000-02-09,226052,232235,207500,218481,167327,-0.006208891678720518
2000-02-10,206079,244569,200592,232207,167642,0.06282468498404903
2000-02-11,259002,259729,243906,259705,120651,0.11842020266400244
2000-02-14,258998,287180,247325,276185,128824,0.06345661423538251
2000-02-15,276177,279603,243174,243201,62598,-0.11942719553922188
2000-02-16,229468,250054,214345,236327,68354,-0.028264686411651252
2000-02-17,219858,264507,219858,264508,85104,0.11924579078988007
2000-02-18,296096,296096,296096,296103,6273,0.11944818304172267
2000-02-21,331108,331108,317401,331135,43251,0.11831018260537718
2000-02-22,370334,370334,295436,302295,157081,-0.0870943874854666
2000-02-23,295394,337979,280271,338010,139766,0.1181461817099192
2000-02-24,351776,378572,340775,378551,46451,0.11994023845448365
2000-02-25,423919,423919,398488,423895,38981,0.11978306753911627
2000-02-28,465782,474722,424562,474725,87673,0.11991177060356928
2000-02-29,529019,529019,445880,469922,146285,-0.010117436410553515
2000-03-02,493269,494634,413580,413583,213403,-0.11989010942241474
2000-03-03,381300,384702,364119,364119,56676,-0.11959872625325507
2000-03-06,371025,384732,320862,354513,90534,-0.02638148517380312
2000-03-07,336645,396417,331134,396420,129514,0.1182100515354867
2000-03-08,371672,438323,371672,398469,131024,0.005168760405630302
2000-03-09,399126,418371,391575,395031,79984,-0.00862802376094507
2000-03-10,411532,421810,384712,392983,77136,-0.005184403249365199
2000-03-13,384701,398459,347627,361365,59431,-0.0804564065112231
2000-03-14,343498,355867,318766,322895,43918,-0.10645745990895628
2000-03-15,302314,332536,298864,309169,121540,-0.04250917480914851
2000-03-16,309191,328415,291314,302295,73951,-0.022233794461928635
2000-03-17,302955,309162,266550,269311,54701,-0.10911196017135583
2000-03-20,262460,268640,237053,237033,44977,-0.11985399779437156
2000-03-21,219837,239751,208836,232207,83823,-0.020360034256833415
2000-03-22,240456,259729,240456,259705,53480,0.11842020266400244
2000-03-23,272731,290611,261058,273431,152228,0.05285227469629006
2000-03-24,273443,280322,243200,260388,54800,-0.04770124821252897
2000-03-27,259684,291271,254173,285791,83727,0.09755825921317429
2000-03-28,285106,287863,261068,262436,57006,-0.08172055803016887
2000-03-29,254194,280315,244585,248710,73681,-0.05230227560243261
2000-03-30,245962,252838,219167,226721,49773,-0.0884122069880584
2000-03-31,219866,233603,214379,218481,52961,-0.036344229250929505
2000-04-03,221222,226733,192368,192371,35445,-0.11950695941523515
2000-04-04,169699,169699,169699,169699,4964,-0.11785560193584277
2000-04-06,162137,182750,155261,158022,100048,-0.0688100695938102
2000-04-07,166262,176567,166262,176574,17867,0.11740137449215937
2000-04-10,197171,197171,197171,197174,1591,0.11666496766228329
2000-04-11,190990,220546,184138,211606,139881,0.0731942345339649
2000-04-12,211630,211630,211630,211606,0,0.0
2000-04-14,211630,211630,211630,211606,0,0.0
2000-04-17,186859,186859,186859,186862,126,-0.11693430242998781
2000-04-18,178627,201970,164867,164873,82328,-0.11767507572433134
2000-04-19,171725,179969,146993,156633,121471,-0.049977861748133456
2000-04-20,153879,164856,138756,145638,54629,-0.07019593572235738
2000-04-21,153209,162821,148394,162825,66649,0.11801178263914647
2000-04-24,164874,167631,148386,149782,57033,-0.08010440657147244
2000-04-25,149771,166927,144257,164873,53330,0.10075309449733605
2000-04-26,180519,184245,170835,184273,97040,0.11766632498953733
2000-04-27,186522,190992,162630,162636,69420,-0.11741817846347535
2000-04-28,170088,176070,158169,167133,55461,0.027650704641038804
2000-05-02,183547,186526,179800,186533,15850,0.11607522153015859
2000-05-03,208895,208895,205913,208899,43446,0.11990371676861478
2000-05-04,233545,233545,233545,233525,2101,0.11788471940985845
2000-05-08,261162,261162,243978,261141,200638,0.11825714591585479
2000-05-09,258119,282749,241730,264108,125243,0.011361678173860135
2000-05-10,253652,289460,249158,268581,158158,0.016936253350901875
2000-05-12,276040,300673,261860,276044,174161,0.027786775684057963
2000-05-15,268574,274559,243221,243225,39776,-0.11889046673718684
2000-05-16,225321,235773,214122,226815,64885,-0.06746839346284306
2000-05-17,237275,246236,199973,199952,96773,-0.11843572955933246
2000-05-18,180546,185040,176079,176080,19454,-0.11938865327678638
2000-05-19,158141,170060,155162,161153,94639,-0.08477396637891865
2000-05-22,155194,160408,142506,142507,52919,-0.1157037101388122
2000-05-23,126980,134132,125465,128028,71391,-0.10160202656711603
2000-05-24,120103,132796,112804,129817,67874,0.013973505795607188
2000-05-25,135024,145305,134256,145332,99297,0.1195143933383147
2000-05-26,141134,145304,128000,128028,77229,-0.11906531252580299
2000-05-29,117885,130575,116394,129064,35703,0.008091979879401467
2000-05-30,141298,141745,134272,139070,53177,0.07752742825264991
2000-05-31,145632,155193,145632,155197,60128,0.1159631840080535
2000-06-01,155181,172341,144726,162636,106920,0.04793262756367711
2000-06-02,179051,182006,174557,182036,29217,0.11928478319683222
2000-06-05,203642,203642,203642,203672,1696,0.11885561097804831
2000-06-07,227556,227556,206673,226815,141618,0.1136287756785419
2000-06-08,219343,226795,199947,202189,91182,-0.10857306615523665
2000-06-09,212473,221413,202414,211135,35997,0.04424573047989755
2000-06-12,201053,216920,196805,212477,42216,0.00635612285978171
2000-06-13,201546,208026,187239,191689,22945,-0.09783647171223242
2000-06-14,190324,198595,174433,181612,15304,-0.05256952668123893
2000-06-15,183411,203325,172236,182742,87736,0.006222055811289984
2000-06-16,183409,189469,174469,184532,41586,0.00979523043416397
2000-06-19,178923,185628,169983,176692,21912,-0.0424858561116771
2000-06-20,181158,186771,172218,176692,21018,0.0
2000-06-21,176667,194100,176667,180270,37240,0.020249926425644604
2000-06-22,187843,188986,173092,181612,23992,0.0074443889720974266
2000-06-23,178487,179828,173570,176927,11375,-0.02579675351848998
2000-06-26,175583,178040,171560,177374,26282,0.00252646571749926
2000-06-27,179142,179367,167745,171771,26369,-0.03158862065466195
2000-06-28,168858,170421,156540,163272,27081,-0.04947866636393805
2000-06-29,152056,167503,148483,152984,66070,-0.06301141653192222
2000-06-30,156537,163488,154302,156115,63099,0.020466192543010964
2000-07-03,156086,159212,152309,153878,39647,-0.014329180411875808
2000-07-04,152090,153230,142256,143378,38077,-0.068235875173839
2000-07-05,143578,147157,126370,136433,47063,-0.048438393616872855
2000-07-06,125489,138227,125489,136221,37681,-0.0015538762616083002
2000-07-07,138893,147413,131966,145379,52786,0.06722898818831169
2000-07-10,144926,147607,138668,140906,29097,-0.030767855054719018
2000-07-11,124135,136201,124135,127486,40511,-0.09524079883042591
2000-07-12,131992,138250,123025,130406,50581,0.022904475785576528
2000-07-13,129690,129690,121893,122119,29848,-0.06354768952348822
2000-07-14,123013,126142,111840,112513,32252,-0.07866097822615647
2000-07-18,113407,123712,112513,116986,46889,0.03975540604196848
2000-07-19,115656,115656,103113,103119,41613,-0.11853555126254423
2000-07-20,93930,107364,90801,104014,82826,0.008679292855826803
2000-07-21,107111,116273,103535,116303,114253,0.11814755705962665
2000-07-24,118796,129074,114077,118328,210317,0.01741141673043689
2000-07-25,114038,120095,107333,115856,55076,-0.020891082414982054
2000-07-26,118517,126365,112037,125250,88478,0.08108341389310869
2000-07-27,123022,131317,121036,126380,77925,0.009021956087824412
2000-07-28,125929,125929,111379,111383,66904,-0.11866592815318877
2000-07-31,102901,116308,102901,112960,48906,0.014158354506522475
2000-08-01,114074,120332,108488,115197,88313,0.019803470254957434
2000-08-02,111826,115201,110929,111383,53918,-0.03310850108943808
2000-08-03,111396,122571,111396,120565,104991,0.08243627842668988
2000-08-04,121891,125467,116277,118540,68081,-0.01679591921370216
2000-08-07,117621,128346,115635,122119,102746,0.030192340138349927
2000-08-08,122984,132398,117620,125250,121105,0.025638925965656423
2000-08-09,126396,126396,117654,120565,41063,-0.03740518962075845
2000-08-10,120779,122570,113852,114302,38041,-0.051947082486625495
2000-08-11,109815,112944,106239,110041,53303,-0.03727843782261031
2000-08-14,111166,111838,106696,108487,25277,-0.014122009069346908
2000-08-16,107589,110940,107589,108040,24214,-0.0041203093458201945
2000-08-17,106913,111608,103787,106250,35988,-0.01656793780081456
2000-08-18,105575,107585,97952,102225,29626,-0.03788235294117648
2000-08-21,98632,102208,94807,97963,25163,-0.041692345316703405
2000-08-22,98397,100878,95961,99988,31147,0.02067106968957666
2000-08-23,98404,100642,92125,93937,20961,-0.060517262071448585
2000-08-24,91663,95242,82972,85886,38695,-0.08570637767865696
2000-08-25,86546,87890,81833,82754,25385,-0.03646694455440935
2000-08-28,84969,92568,83430,92595,66977,0.1189187229620321
2000-08-29,93938,93938,88379,90147,40091,-0.02643771261947192
2000-08-30,91702,93493,86587,88358,31904,-0.019845363683760997
2000-08-31,87481,87481,81646,83437,23275,-0.05569388170850409
2000-09-01,83434,85894,81424,83884,26924,0.0053573354746694335
2000-09-04,82764,85692,81867,82095,23116,-0.021327070716704033
2000-09-05,78929,91667,78929,83649,58357,0.018929289238077907
2000-09-06,82752,84540,79623,80070,22471,-0.042785926908869176
2000-09-07,79389,79389,70674,71571,22414,-0.10614462345447728
2000-09-08,72699,74931,67536,70465,18659,-0.01545318634642523
2000-09-14,72683,73130,67541,70229,15298,-0.00334918044419219
2000-09-15,68216,74474,68216,71124,26441,0.012744023124350301
2000-09-18,69104,69104,62600,62625,25427,-0.11949552893538051
2000-09-19,62636,66461,57968,65097,48816,0.03947305389221567
2000-09-20,67577,69365,62636,64650,28944,-0.0068666758836812836
2000-09-21,64221,64221,57069,57940,23281,-0.10378963650425366
2000-09-22,54096,57024,50967,51442,28788,-0.11215050051777697
2000-09-25,53241,57513,52572,57492,47279,0.11760818008631069
2000-09-26,58163,64223,57071,64202,62397,0.11671189034996177
2000-09-27,67095,70893,65529,67993,98886,0.059048004735055004
2000-09-28,67101,76044,63498,76045,118118,0.11842395540717421
2000-09-29,79374,84963,78258,84991,32621,0.11764087053718186
2000-10-02,91713,95088,85677,95067,142930,0.1185537292183878
2000-10-04,90169,98440,87688,91936,135274,-0.03293466712949811
2000-10-05,94395,102909,92853,95515,112869,0.03892925513400636
2000-10-06,89474,97073,87689,93278,86062,-0.023420405171962533
2000-10-09,90609,95301,82095,82095,68906,-0.11988893415381974
2000-10-10,80533,91960,79417,91936,178348,0.11987331749802066
2000-10-11,93708,98178,82062,89017,142462,-0.03175034806822141
2000-10-12,83876,92564,83876,91701,76794,0.030151544087084536
2000-10-13,84960,86748,80715,84096,44548,-0.08293257434488177
2000-10-16,89436,93261,88344,92148,60515,0.09574771689497719
2000-10-17,88370,91946,81194,81200,34575,-0.11880887268307505
2000-10-18,78292,82537,71806,79411,59401,-0.02203201970443347
2000-10-19,75162,83655,75162,82095,38593,0.03379884398886812
2000-10-20,86590,89023,83212,83884,34314,0.0217918265424204
