Date,Open,High,Low,Close,Volume,Change
2020-06-17,22492,29240,22149,27525,21214503,
2020-06-18,28705,30115,24931,25275,11422988,-0.08174386920980925
2020-06-19,24969,25656,22949,23407,2142457,-0.0739070227497527
2020-06-22,23863,28056,23215,26342,10123266,0.1253898406459606
2020-06-23,26036,26722,24512,24512,2003614,-0.06947080707615216
2020-06-24,24474,26037,24055,24170,1372892,-0.013952349869451708
2020-06-25,23635,23940,22492,22645,872072,-0.06309474555233763
2020-06-26,23253,23597,21729,22149,824044,-0.021903289909472323
2020-06-29,21728,21804,19593,20585,1059681,-0.07061266874350991
2020-06-30,20471,22377,20051,20624,847767,0.0018945834345396317
2020-07-01,20928,21081,18488,18832,680516,-0.08688906128782004
2020-07-02,19784,20127,18564,19137,609865,0.016195836873406977
2020-07-03,19365,19402,17916,18031,954237,-0.05779380258138689
2020-07-06,18222,18793,17917,18108,580234,0.004270423160113168
2020-07-07,18106,18259,16696,17116,761685,-0.05478241661144245
2020-07-08,17193,18869,16315,18413,1758141,0.07577705071278329
2020-07-09,18565,21194,18107,20090,1727464,0.09107695649812642
2020-07-10,19975,21195,19021,20166,1271224,0.003782976605276156
2020-07-13,20280,20927,19593,20433,556314,0.013240107110978894
2020-07-14,20203,20661,19746,19823,400507,-0.029853668085939367
2020-07-15,19974,20432,19250,19785,465316,-0.0019169651415023026
2020-07-16,21576,23101,20433,20433,2137227,0.03275208491281267
2020-07-17,19707,20127,19174,19251,1273660,-0.057847599471443245
2020-07-20,19442,20090,19365,19595,813394,0.017869201599916895
2020-07-21,19593,19937,19327,19518,539350,-0.003929573870885439
2020-07-22,19365,19861,19022,19442,519334,-0.0038938415821293537
2020-07-23,19327,19441,18908,18985,405784,-0.023505812159242856
2020-07-24,18679,20051,18298,19366,642856,0.02006847511193044
2020-07-27,19365,19975,19326,19556,523354,0.009811008984818681
2020-07-28,19784,21537,19097,20585,1742892,0.05261812231540186
2020-07-29,20356,20813,19822,20357,548732,-0.011076026232693659
2020-07-30,20775,21156,20204,20700,529189,0.016849241047305563
2020-07-31,20776,21728,20356,21386,939447,0.033140096618357484
2020-08-03,22110,23254,21424,22378,1614622,0.046385485831852646
2020-08-04,22757,26226,22681,25465,3267480,0.13794798462775937
2020-08-05,25390,25999,24245,25695,1465724,0.009032004712350217
2020-08-06,25388,27751,25160,26685,1776180,0.038528896672504365
2020-08-07,27752,30878,27218,30231,5338192,0.13288364249578422
2020-08-10,30230,32708,29010,32404,2561337,0.07187985842347255
2020-08-11,33852,37893,32404,32709,4146757,0.009412418219972851
2020-08-12,32975,35148,30879,32404,2625390,-0.009324650707756232
2020-08-13,32823,33471,30650,31604,1251604,-0.02468831008517469
2020-08-14,32213,32518,30879,31070,662307,-0.01689659536767496
2020-08-18,30573,31031,27828,28668,1131915,-0.07730930157708404
2020-08-19,28629,29506,27105,28020,815416,-0.02260359983256588
2020-08-20,28056,30458,28018,29201,1025427,0.042148465381870004
2020-08-21,29620,30877,28591,30726,838023,0.0522242388959282
2020-08-24,31564,32517,30496,31946,1040578,0.03970578663021551
2020-08-25,31946,33241,31183,32251,1105047,0.00954736117197763
2020-08-26,33470,33928,31260,31870,1177099,-0.011813587175591445
2020-08-27,31411,31449,29467,29735,1068345,-0.06699090053341705
2020-08-28,30268,30993,29164,29164,798066,-0.019202959475365766
2020-08-31,28973,29583,28210,28440,670795,-0.024825126868742275
2020-09-01,28210,28666,27447,28210,509977,-0.008087201125175802
2020-09-02,28590,29505,28247,29430,493530,0.043247075505139954
2020-09-03,29735,30459,28706,28897,504081,-0.018110771321780517
2020-09-04,26761,28209,24969,25732,2931788,-0.10952694051285605
2020-09-07,26303,26303,24359,24550,911882,-0.045935022540028014
2020-09-08,25159,29124,24931,25732,3273476,0.04814663951120157
